1.2687593,0.1675927,1.3175418,0.44256258,0.14202005,0.038778674,0.0027408558,0.35028327,0.11029881,0.22546457,0.15755849,0.17206803,0.09615081,0.89133596,0.6825431,0.096283145,0.5577636,0.58137554,0.36456048,0.12919055,0.20761433,0.08318883,0.3930569,0.31344467,0.5986718,0.02921791,0.46722528,0.2758343,1.2029264,0.2297254,0.5487127,0.22910447,0.051257335,1.9100759,0.12061335,0.06345621,0.0011152276,0.62976986,0.11954737,0.43069407,0.04258717,0.40363848,0.45096192,0.5480483,0.5982989,0.4862967,0.35474613,0.12358541,0.1709071,0.16351435,0.5181317,0.21684843,0.26325327,0.044831716,0.113098085,0.10423281,0.088617206,0.3713262,0.17600271,0.8141919,0.3072018,0.23602404,0.44886485,0.47040808,0.0059891185,0.30640447,0.52524656,0.12413753,0.035731208,0.30564436,0.19574101,0.21546726,0.08071961,0.10296167,0.2795203,0.20433553,0.2341429,0.3025923,0.14590289,0.21743089,0.34766173,0.030023059,0.23589636,0.14166151,0.12485937,0.1948818,0.065768264,0.092725314,0.15492827,0.22003853,0.36839953,0.2808501,0.520113,0.6467097,0.009297779,0.60304403,0.06379817,0.06984578,0.88476354,0.06490106,0.0,0.31010416,0.17948261,0.08779883,0.5103675,0.6934985,0.0738609,0.64387316,0.8653722,0.019066168,0.56665224,0.33073083,0.216362,0.14404988,0.1601782,1.1043764,0.0794443,0.37953812,0.031749353,0.13426761,0.47317758,0.04399265,0.10065655,0.37482795,0.021371309,0.055316053,1.4932475,0.8025846,0.5026294,0.06774274,0.07400171,0.24642505,0.8082314,0.31460097,0.5892139,0.038965967,0.45053583,0.58514065,0.2481785,0.7254491,0.057263516,0.12151883,0.27408102,0.19899109,0.10194524,0.45688385,1.98776,0.5775062,1.2209414,1.3852612,0.39736098,0.07043107,0.47883174,0.34308514,0.3488707,0.055265337,0.023043063,1.1511606,0.52878225,0.7917971,0.31549513,0.03641052,0.19313793,0.4454472,0.9292638,0.43738627,0.2675452,0.3304718,0.30606198,0.028704606,0.23251425,0.12056078,0.48420754,1.0327548,0.14728563,0.13824742,0.033333033,0.10011555,0.14140044,0.14913444,0.5128239,0.19209804,0.49793944,0.424093,0.3165196,2.1196008,0.2862571,1.3870434,0.0037362883,0.15224013,0.6362374,0.26736325,0.0701353,0.033018507,0.20789255,0.20957978,0.07451454,0.16878822,0.08677743,0.22186084,0.27752507,0.13685976,0.030989148,0.6553203,0.11378111,0.21689643,0.42990637,0.49903083,1.030506,0.3207121,0.7290626,0.30366182,1.0449265,0.5236661,0.33051202,0.42205173,1.016326,0.12941067,0.5292875,3.8859575,0.137664,0.91303104,0.23370156,0.3218855,0.16066718,0.13251235,0.14174421,0.20907268,0.016559636,0.0057143546,0.25874868,0.38864034,0.55660045,0.6255217,0.07756983,1.1064603,0.2719967,0.19756661,0.25698793,0.7172608,0.32434195,0.70266527,0.10567315,0.36262408,0.10938241,0.018817907,0.56085366,0.83117443,0.5644087,0.09205813,0.02873412,0.63525486,0.039415624,0.13684484,0.4728639,0.2585501,0.1687218,0.10804986,0.5369233,0.13569406,0.0,0.5146518,1.2583139,0.20546617,0.1680951,0.14320871,0.15655893,0.23896584,0.09504313,0.24031144,0.24849395,0.28695086,0.06849942,0.101492815,0.8996062,0.12592968,0.9796021,0.709563,0.23351409,0.42516318,0.44280553,0.112612,0.13822605,0.21741505,0.09738808,0.14879198,0.47708613,0.7237959,0.37097096,0.28138793,0.13722496,0.32044923,0.027524505,0.2898333,0.36717096,0.141777,0.70498604,2.2243865,0.3749058,0.5541766,0.45512247,0.34502336,0.10701817,0.19892046,0.03422968,0.651866,0.4283432,0.0524615,0.29688144,0.16832842,0.17746735,0.29483125,1.8059475,0.48407772,0.21075109,0.0032490832,1.0319242,0.26669154,0.4349701,0.08018444,0.6371612,0.4964542,0.112566255,0.2136027,0.45649678,0.20427957,0.21488789,0.21550202,0.08873434,0.73241264,0.28656748,0.13996296,0.49015594,0.49726748,0.071919635,0.2453237,0.21717283,0.36302978,0.045348514,1.5978689,0.7195544,0.14822201,0.26717094,0.62142795,0.051754106,0.07014725,0.5697489,0.31777626,0.09425803,0.12349335,0.14453205,0.4795363,0.09965077,0.50256765,0.69484997,0.029615317,0.2628857,0.25819674,0.21661618,0.8892118,0.11497052,0.4866671,1.1069192,0.2688201,0.123891324,0.07855302,0.014865596,1.080389,0.08440975,0.09645728,0.6505283,0.636355,0.40245238,0.033365026,0.3394873,0.023642262,0.19041348,0.071584016,0.35590482,0.20848054,0.42585438,0.15430649,0.14739408,0.06680833,0.024410686,1.1249025,1.782793,0.39708441,0.5501455,0.13384484,0.27195054,0.14310804,0.14905225,0.0417333,0.14134058,0.56260395,0.148745,0.17023775,0.1049681,1.9273885,0.3246171,0.75748724,0.35396537,0.13634796,0.44198522,0.06931519,0.4050424,0.021862792,3.3132453,0.21956308,0.26411846,0.08871016,0.11283457,0.1536468,0.71189606,0.6305661,0.38181087,0.031415816,0.23540324,0.15206301,0.36117384,0.2700141,1.2183939,0.45773414,0.48075634,0.22293751,0.31537893,0.8855184,0.17445709,0.39688164,0.047829308,0.4410367,0.4078884,0.3034712,0.11637042,0.6937493,0.9891716,1.353485,0.15028861,0.9002061,0.78165394,0.123477146,0.13281752,0.13970092,0.18591666,0.7029099,0.5610814,0.015739035,0.037729777,0.30498135,0.1784038,0.24045166,0.19898261,0.7024612,0.27632618,0.019111902,0.29584622,0.18569998,1.2382292,0.053240653,0.5742629,0.38009277,0.44174287,0.15471219,0.1228641,0.35325444,1.4442651,0.20869084,1.2614518,0.08890434,0.065650694,0.15317105,0.25065923,0.27509868,0.43009588,0.87938166,0.34855872,0.5452547,0.2881488,0.41771632,0.46304727,0.29033875,0.20690517,0.0039735916,0.3324095,0.13413069,0.10180407,0.6664147,0.38441437,0.61573267,1.1513608,0.64656246,0.48584622,0.59524477,0.19503875,0.11831001,0.3247924,0.11911916,0.23999704,0.23329377,0.378075,0.017776765,0.12001753,0.32635912,0.54640687,0.44961596,0.09751772,0.39048052,1.8837849,0.017341878,0.41285494,0.17602658,0.17733896,0.66357094,0.2571707,0.046025433,0.2589434,0.14138958,0.7750983,0.12385374,0.69537884,0.30733278,1.8438234,0.018071039,0.3282861,0.23276296,0.02110865,0.35177028,2.1675055,0.08783659,0.34048814,0.6943196,0.33663762,0.61480504,0.14834885,0.28634265,0.11778602,0.036315773,0.9445567,0.42128852,0.26397696,0.28372088,0.25376692,0.05013495,0.19571255,0.10254475,0.072953746,0.027531566,0.12610498,0.07730874,0.41607654,0.08620263,0.4732178,0.49039117,0.04193894,0.0679549,0.11666586,0.2822633,0.38096038,0.46824327,0.49124035,0.019927608,0.07099681,0.95642674,0.43710464,0.08164602,0.7227425,0.3899591,0.6466998,0.36474448,0.09397334,0.07397116,0.20893887,0.0664376,0.55017245,0.076715514,0.0020949335,0.09205444,0.24591053,0.01352237,0.23473574,0.08663533,0.082734965,0.020874863,0.1000487,0.5847345,0.14005607,0.23818839,0.0877401,0.7502113,0.10742516,0.4551463,0.07035949,0.7837498,0.06485795,0.585972,0.36036488,0.19798812,0.29585186,0.1054979,0.11316307,0.019983718,0.5013815,0.028817145,0.19465274,0.3966919,0.3827092,0.10635541,0.33026958,0.8738325,0.15203577,0.090784445,0.9951816,0.013898171,0.5088157,0.19765392,0.3008905,0.15488243,0.1738451,0.45818722,0.03401829,0.58890927,0.27561295,0.5211334,0.84786123,0.27887505,0.1509988,0.3550252,1.038873,0.23898342,0.22750682,1.2258527,0.12319855,0.26760936,0.34624416,0.36647442,0.2680004,0.03354901,0.05812104,0.20578212,0.6145259,0.07326446,0.087796055,0.31264734,0.54323727,1.1758567,0.5683901,0.52664393,0.21514364,0.46847335,0.0,0.08973935,1.3278315,0.070566505,0.06301247,0.5751483,0.23238057,0.20785673,0.09842711,1.218017,0.35714203,0.007113543,0.32545155,0.07558235,0.20804724,0.2165333,0.27451366,0.5535524,0.07040706,0.12194135,0.11720418,0.28379455,0.11342397,0.24295461,0.08296365,0.35430074,0.46214995,0.23304515,0.247769,0.60333514,0.46089053,0.10068591,0.020539941,0.8968325,0.054572612,1.100073,0.26725385,0.16432495,0.31546614,0.25724056,0.67740613,1.653654,0.42203283,0.11458911,0.20110701,0.27246377,0.6839249,0.017093278,0.67347133,0.3263767,0.5525391,0.20874403,0.43704394,0.28973797,0.5155301,0.7411219,0.6809529,0.24177547,0.24193299,0.06620343,0.37241888,0.2909011,0.14004909,0.259005,0.298806,0.26449686,0.4289055,0.04467572,0.18501173,0.29179585,0.29391664,0.3161837,0.5416043,0.37502927,0.095957786,0.20124073,0.09219158,0.5865276,0.1089329,0.1230702,0.19390519,0.0152355945,0.040220287,0.09025233,0.21888803,0.012851286,0.7332433,0.37725776,0.15166295,0.042726982,0.14396203,0.21348818,0.5637106,0.80358386,0.05079441,0.29694563,0.46066922,0.20020409,0.052095503,0.23992684,0.102516375,0.2490913,0.12669055,0.92426246,0.08019249,0.1041909,0.29733342,0.08018503,0.31653377,0.043472104,0.10144904,0.031855684,0.33579418,0.1982525,0.26752815,0.07145976,0.121236935,0.7421534,0.69515127,0.16844152,1.625647,0.27129954,0.41711035,0.27848864,0.01608699,0.05081361,0.47628134,0.1928461,0.36863336,0.3333433,0.1234554,0.0074900026,0.2085437,0.045277372,0.82112527,0.14968677,0.25860414,0.27106014,0.3731167,0.44350696,0.7330434,0.36943358,0.21725833,0.017322961,0.05526312,0.08957427,0.039729774,0.2616106,0.28707913,0.2308803,0.41277298,0.8896505,0.03735855,0.22602864,0.20524228,1.0332142,0.026215548,0.15438394,0.10327921,0.47833434,0.10914198,0.48102307,0.36946014,0.09570929,0.23451695,0.23568349,0.42839152,0.14086306,0.16353416,0.08298699,0.23597382,0.33070976,0.7567241,0.48992768,0.5125997,0.18277234,0.3235764,0.3334562,0.29379582,0.80054,0.41589102,0.02765662,0.08823837,0.1425426,0.12934016,0.882367,0.0023921193,0.3352809,1.2183328,0.053978726,0.0645022,1.125807,0.3860559,0.1152118,1.5698318,0.028606214,0.19831751,0.38023266,0.22556822,0.12668334,1.1295972,0.037422907,0.62934387,0.45596018,0.050756067,0.0,0.6047801,0.14557779,0.09706017,0.20813867,1.14354,0.014262219,0.089619,0.8760977,0.7361556,0.7625613,0.5303302,0.3837668,0.43711802,0.38371977,0.29521006,0.7126096,0.34440833,0.024506824,0.27791488,1.0840397,0.1215067,0.014542956,0.48675126,0.28548962,0.3052594,0.56060237,0.025283303,0.5646694,0.5137248,0.70439297,0.6595604,0.117171966,0.0,0.4350694,0.9400543,0.25947624,0.6642755,0.10078672,0.9352661,0.01479893,0.40880343,0.30952013,0.03384887,0.30833516,0.07480255,0.24853069,0.5079228,1.6833408,0.14736536,0.062015854,0.28501534,1.3117696,0.02051821,0.025467673,1.0205985,0.4538746,0.6220464,0.19814734,1.2945344,0.104389794,0.08028056,0.22511464,0.18911834,0.15090217,0.0128100505,0.48033816,0.03155215,0.11529932,0.10580003,0.36753443,0.4412524,0.16870424,0.36120984,0.014985364,0.10282215,0.01334108,0.1929915,0.12654309,0.33724734,0.45093217,0.4301827,0.007490218,0.07957657,0.50640696,0.5974844,0.12809195,0.27473238,0.24702147,0.107658476,0.45294338,0.24629682,0.25829262,0.912826,0.07437105,1.6208996,0.47401544,0.34649453,0.2530005,0.78161746,0.107747294,0.41587406,0.04274774,0.45570308,1.0474014,0.20286071,0.22683208,0.03434479,0.4505713,0.45240352,0.16878223,0.060251407,0.76258147,0.2750541,1.0389321,0.64796907,0.09783627,1.1798844,0.20506972,0.34490806,0.07665446,0.44259843,0.5345064,0.15833606,0.56599367,0.10637858,1.0577915,0.19003066,0.09725139,0.38197035,0.11530418,0.1363063,0.16033146,0.7559351,0.46104524,0.8864236,0.51039857,0.07529836,0.28190014,0.27181512,0.07885123,0.16535407,0.39687705,0.021572366,0.1519093,0.54557455,0.17264977,0.4055449,0.76250017,0.40178195,0.43919742,0.07888031,0.11030595,0.3270695,0.14441483,0.49739784,0.13143726,1.2918446,0.81907314,0.030966371,0.040414374,0.45036873,0.34205523,0.027024008,0.5283935,0.14861408,0.39738384,0.1824045,0.19592738,0.4309868,0.60816044,0.4871952,1.9048018,0.07399981,0.34328705,0.33431157,0.48860088,0.10915962,0.037027285,0.028531386,0.08771251,0.19141473,0.016916765,0.13390966,0.14576049,0.61254483,0.53516704,0.31799418,0.63653976,0.16419981,0.2757481,0.003726199,0.25163913,0.08425883,1.0341806,0.11032164,0.28501487,0.22558121,0.17652567,0.17044604,0.42525855,0.29586548,0.19175814,0.08579036,0.22567399,0.019294541,0.7171115,0.009399605,0.29073235,0.0016009947,0.4372127,0.11799227,0.05356406,0.29576424,0.010928453,0.030560017,0.47852334,0.20911513,0.4434596,0.52567935,0.3019824,0.19830042,0.27958795,0.85773313,1.1671191,0.40085268,0.048891082,0.107759655,0.065778054,0.11086401,0.20513505,0.020425998,0.87120616,0.5102693,0.09052625,0.3339844,0.7752627,0.25670245,0.25210074,0.54134184,0.17688224,0.09541278,0.07750302,0.10948966,0.32458818,0.36557132,0.079976395,0.009301788,0.25516337,0.5973009,0.27650937,0.019540792,0.18338758,0.19884987,0.52971274,0.36458588,0.26586667,0.1310481,0.5286035,0.1888057,0.26435485,0.18557751,1.8870726,0.25579932,0.20642032,0.3461169,0.22692174,0.3271121,0.2842829,0.07179808,0.7100121,0.3215861,0.7767159,0.0112403,0.013183157,0.15260765,0.016681902,0.2718723,0.44220164,0.083526336,0.37520704,0.25430924,0.3236313,0.047254417,0.23219407,0.4416482,0.3162745,0.4729463,0.3906462,0.100260325,0.14967838,0.31519523,0.66356325,0.21402904,0.096048534,0.08492911,0.17472921,0.010738219,0.22599225,1.0870223,0.4994781,2.452294,0.057241943,0.22512703,1.0091109,0.57962734,0.48276478,0.39605603,0.21576871,0.10958375,0.1529065,0.106395885,0.8714451,0.03609195,0.12923644,0.104571156,1.0170047,0.031245962,0.8949579,0.1666683,0.6419547,0.1845659,0.31688255,0.25689122,0.3794231,0.95501935,0.1262555,0.5526505,0.41015935,0.10777668,0.65778077,0.07507897,0.24042739,0.19246627,0.24227704,0.33562917,0.083904356,0.39639336,0.3454156,0.3871951,0.32852927,0.9536057,0.039811797,0.2788873,0.036710337,0.21090426,0.008603878,0.045281615,0.08038997,0.18490764,1.5961293,0.29241192,0.17312141,0.23016839,0.13654807,0.5849656,0.2668601,0.38196045,0.08595843,0.2178015,0.19333915,0.6008019,0.06821051,0.1470051,0.39177844,0.29244858,0.08518477,1.8095129,0.054668106,0.013810818,0.48960632,0.38147184,0.083025016,0.06272363,0.21237181,0.38720182,0.2956343,0.056736402,0.9439802,0.33968952,0.044046797,2.3147087,0.64256495,1.0175954,0.24558163,0.2749497,0.019032747,0.009106351,0.044719093,2.0213113,0.51749045,0.3684002,0.0031480016,0.27575412,0.36331892,0.18182231,0.33711055,0.05591766,0.122342736,0.13176191,0.81417125,0.41089353,0.45761722,1.040084,0.2586074,0.12770033,0.4281092,0.9779528,0.009039068,0.029632494,0.3336936,0.04265175,0.005791882,0.38540804,0.17801704,0.042828403,0.0026694296,0.18494065,0.14700183,0.08423052,0.02894346,0.058356445,0.13281082,0.61018515,0.77496624,0.996875,0.510305,0.3539237,0.87280536,0.3535225,0.074887715,0.4095727,0.30266064,0.25373882,1.157519,0.1821478,0.67193276,0.6402193,0.26282772,0.16543871,0.95244926,0.4882189,0.11075697,0.054567285,0.33413988,0.8248821,0.38382083,0.95006686,0.1561395,0.01611869,0.2912345,0.17281935,0.17609768,1.0445426,0.4756992,0.27708468,0.37359017,0.0871047,0.16557252,0.10790545,0.012584617,0.2894768,0.071949266,0.3159519,0.30629948,0.17198367,0.05343002,0.32018095,0.19630909,0.6378389,0.09078238,0.08112065,3.266919,0.18690231,0.051613208,0.15425678,0.8311931,0.12399555,0.046644278,0.5017177,0.27855837,0.13151146,0.4267515,0.39160153,0.18469962,0.11808661,0.2141993,0.021956254,0.13637446,0.36932945,0.7791591,0.39994103,0.0033561252,0.15902072,0.21115361,0.9925212,0.39752096,0.29363516,0.021404523,0.28259885,1.086483,0.29065898,0.119577155,0.15676598,0.27221724,0.13109607,1.0114995,0.7785182,0.08952214,0.40256602,0.38641387,0.1749384,0.28758118,0.10564664,0.024997108,1.2359428,0.32232028,0.7469366,1.6993871,0.34025908,0.10731215,0.08193889,0.4480302,0.18405354,0.18756461,0.08769283,0.5534632,0.36729687,0.12721996,0.45437574,0.25051236,0.0010219729,0.05330454,0.1051374,0.7590385,1.0092376,0.019966897,0.56626505,0.29092157,0.27509326,0.38138008,0.07909072,1.873027,0.5695588,0.18661377,0.32271248,0.21936311,0.1364388,0.2486161,0.39013723,0.18707703,0.52470595,0.0938419,0.050027672,0.07492411,0.075891614,0.665552,0.19626251,0.5674448,1.2903924,0.27522534,0.42214397,0.22338235,0.3073906,0.23902975,0.43447495,1.1310207,0.84903336,0.28169596,0.20773938,0.059917055,0.23056342,1.0780891,0.27598205,0.036485653,0.4803594,0.14590125,0.108022414,0.2894529,0.16034062,0.2166973,0.09025892,0.10162465,0.29005057,0.020781979,0.28475752,0.25582603,0.8586939,0.050366364,0.08503837,0.08694691,0.22058937,0.29722163,0.058743395,0.40677622,0.0701607,0.20626333,0.67478234,1.2093985,1.6036196,0.28849134,0.059834786,0.03666743,0.14020266,0.16774236,0.34883446,0.2526687,1.6819016,0.5402679,0.026435388,0.30285946,0.030313171,0.09467657,0.3877127,0.3845434,0.4353152,0.42008835,0.31816906,0.10542454,0.8581075,0.24695887,0.32973608,0.3469452,0.4642049,1.80753,0.931443,0.55911815,0.029045217,0.06040204,0.13396743,1.7546723,0.281753,0.23149191,0.3217767,0.15612896,0.23926733,0.3019304,0.21675313,0.21461079,0.19054589,0.08010937,0.9970482,0.115565956,0.06529574,0.025811682,0.17650615,0.5658381,0.25429207,0.36936885,1.0874106,0.8171448,0.17157926,0.17562822,0.11018766,0.37763122,0.63797414,0.19881219,0.9665489,0.17709649,0.43531725,0.19376138,0.38483086,0.31443352,0.16555274,0.0845173,0.13473478,0.1768337,0.50789535,0.32845104,0.47887024,0.95262545,0.10604458,0.07471111,2.4670093,0.5762805,0.027290719,0.5940136,0.40185526,0.14576179,0.09566036,1.3874022,0.30803072,0.0,0.44361407,0.26035362,0.37100843,0.22265674,0.72182727,0.052390385,0.15497912,1.960697,0.55241376,0.15330005,0.4357835,0.13086934,0.32471237,0.007468432,0.5994687,0.03481684,0.37525338,0.09307379,0.21687685,1.1132269,0.65596724,0.37111357,0.16953194,0.4941196,0.6517108,0.37542868,0.17339747,0.86401904,0.40434766,0.32568184,0.2898536,0.53459084,0.09146509,0.15625569,0.5242084,0.6728292,1.231851,0.071675226,0.0071241595,0.30617014,0.07945156,0.05976922,0.20968908,0.112936586,0.32025993,0.33645707,0.24046007,0.28918672,0.16292773,1.0939729,0.00485538,0.62326914,0.051231176,0.091843694,0.3910309,0.6706818,1.0358952,0.32235333,0.1141874,1.2415369,0.15215269,0.32737532,0.79855967,0.029537164,1.1549178,0.5466243,0.10436856,0.07019836,0.33075544,0.27679273,0.14859365,0.9688362,0.06402067,0.43993554,0.0614728,0.008859194,0.56768686,0.09131601,0.4353869,0.08411902,0.61197615,0.22519863,0.005470135,0.12724483,0.57728034,0.53577375,0.01978841,0.12320289,0.43255383,0.46839496,0.15198429,0.39806825,0.4465043,0.16310877,0.055552065,0.07609966,0.3172926,0.6844851,0.57622117,0.19377373,1.0688844,0.7311425,0.3222894,0.06496027,0.0017385816,0.04874951,0.3612106,0.0808486,0.7867114,0.49862197,0.42711398,0.13107982,0.4995284,0.2060049,0.0049371715,0.3786208,0.1226414,0.0061573717,0.2295819,0.0,0.41602558,0.039213337,0.072580926,0.16027075,0.0579865,0.8307569,0.4711217,0.23713844,1.9021928,0.1494262,0.32509646,0.18261316,1.2413262,0.4946906,0.030269433,0.11898442,0.41956595,0.11626842,1.6480646,0.121673964,0.23866408,0.70077103,0.19257012,0.46509653,0.14447443,0.44023868,0.63222384,0.927074,0.041404117,0.0,0.03030499,1.2291479,0.40739527,0.36097145,0.30646244,0.16832408,0.6885902,1.0064685,0.15340054,0.009410456,0.627134,1.354559,0.40176082,0.8232638,0.13069776,0.41147435,0.051012166,0.3307936,0.053078026,0.17699799,1.0951595,0.5115634,0.2315853,0.4575351,0.38488847,0.39474958,0.30221313,0.21257386,0.21499363,0.18197612,0.010820719,0.08530805,0.009829746,0.1856774,0.1694849,0.4623686,0.2012153,0.14813034,0.1597247,0.7066127,0.3352859,0.30901644,0.72504735,0.6785087,0.28664878,0.4669638,0.14995797,0.34405717,0.27845436,0.16577962,0.15026248,0.32002705,0.14214496,0.1624299,0.040361073,0.28011155,0.12323128,0.14407833,0.36226252,0.13140498,0.39736888,0.8585614,0.26522043,0.29213983,0.14714926,0.25335073,0.32567605,0.6384605,0.20568281,0.77781343,0.28590733,0.31786186,0.063656405,0.0,0.4385012,0.24244685,0.076076925,0.69557995,0.15682648,0.3755409,0.0776372,0.018055784,0.26439783,0.30593973,1.0091902,0.6257335,0.22975692,0.34370533,0.6448127,0.24441501,0.11276034,0.3905165,0.14369741,0.39195684,0.08786195,0.37092006,0.059894446,0.32120568,0.23551981,0.9892028,0.2949762,0.80526954,0.08148056,0.23981546,0.048022352,0.30992815,0.38101298,0.11127075,0.6035427,0.07623534,0.14654832,0.5647852,0.054843515,0.0012806046,0.16791645,0.017781483,0.0023782682,0.24702817,0.088554986,0.21953137,0.37556398,0.72418344,0.4321659,0.17777282,0.5003432,3.33325,0.20676668,0.047579356,0.476413,0.20853549,0.33228114,0.36139262,0.1314643,1.2692796,0.07704294,0.2995311,0.12304824,0.0,0.29076964,0.0422627,0.08426088,0.69839704,0.24704668,0.004990158,0.2538528,0.27229857,0.4539895,0.14473103,0.19488181,0.3539048,0.6194279,0.3464817,0.20545967,0.7978025,0.5020202,0.17539126,0.271265,0.26086506,0.49137467,0.55077475,0.16319525,0.02880753,0.0929473,0.68273604,0.01228286,0.3008491,0.08992135,0.023759764,0.6597763,0.1935475,0.05101377,0.4031845,0.05352422,0.19786376,0.10709188,0.536113,0.1343674,0.059312616,0.0075502945,0.116079845,1.129983,0.22215843,0.10085812,0.6894927,1.5242904,0.17394964,0.23750421,0.29169697,0.0794183,0.27536836,0.32111222,0.31257594,1.5839859,0.09549103,0.007723915,0.30134326,1.1436645,0.014569019,1.589266,0.30725405,0.25459802,0.24831626,0.39130902,0.42355284,1.6836787,0.0423416,0.023466103,0.27522066,0.18203811,0.0748886,2.0421388,0.49547943,0.20776747,0.88080525,1.821911,0.039033752,0.72660005,0.24526067,0.06809,0.08404739,0.5516233,0.44189724,0.633644,0.09505608,1.4968292,0.4423789,0.0567359,0.107634105,0.81534904,0.048888348,0.1951399,0.32737386,0.20164056,0.21025875,0.87150514,0.021045612,0.22823949,0.15385367,0.4099049,0.05611932,0.4561137,1.0857242,1.6154134,1.3382777,0.12479292,0.43915612,0.5876469,1.1892284,0.14632136,0.45232326,0.13915057,0.25957638,0.1557195,0.0071362173,0.14015514,0.9672285,0.11408791,0.16644202,1.2144722,0.063696384,0.022234663,0.45275277,0.12800378,0.19096012,0.18436526,0.02233066,0.09580189,0.1291791,0.08154585,0.4507956,0.19352752,0.43416524,0.42988726,0.28659236,0.95706177,0.17024124,0.3675367,0.33989805,0.20208119,0.36271873,0.36518747,0.24592058,0.064579375,0.2747501,1.6230923,0.07029154,0.09018756,1.2459129,0.326489,0.79966414,0.3850984,0.0916726,1.7259251,0.09440152,0.032377835,0.13231044,1.6164839,0.07877616,0.49008086,0.37109417,0.53507483,0.21466787,0.22655523,0.08827151,0.2673073,0.14319463,0.29284987,0.220931,0.12591532,0.6191966,0.10615696,0.7081409,0.08748543,0.055701636,0.14601867,0.41144985,1.0070856,0.24151969,0.13971475,0.45824215,0.11194579,0.1727391,0.33743456,1.8490356,0.1384191,0.4421726,0.46452814,0.640184,0.095845245,0.038675018,0.6529091,0.393876,0.08868697,0.31306168,0.7091835,0.00080421387,0.4162356,0.39723417,0.7685996,0.19507752,0.17838289,0.11859595,0.93057245,2.2680595,0.417621,0.02728311,0.43464187,0.098240316,0.42373672,0.38586506,1.4320209,0.20472032,0.32527265,0.084878504,0.33670816,0.27381155,0.5051051,0.8492104,0.33328348,0.44200233
